text,star
영화가 끝나면 자기의 비밀을 생각하게 되는 영화,10
연인 친구 가족 우리는 완벽한 타인이다,10
너무 막장인데 ;;;;,4
기대하고봤는데. 좀실망 과한상황전개가 조금 산만하고 어색합니다.  말하려는 포인트도 알겠고 공감은가지만 자연스럽지못한 연출과 스토리가 아쉽네요.,6
그냥그럼 유해진이 좀 웃겼음평점9점짜리  영화는 아님,2
평점이랑 흥행기사 보고 기대했는데 완전 노잼에 막장이라 본 거 후회함,2
꼭 봐라 이거 잘 만들었다,10
다들 그냥 폭소도가니였음간만에 많이 웃었네요완전 개꿀잼!!!! >_< 평점높은건 다 이유가있는법꼭보세용 두번보세요 세번보세용,10
반전을 보는 재미도 솔솔하지만 결말이 생각보다 괜찮았던 영화 극장에서 보시길 추천드려요,10
영화를 이렇게도 만들 수 있구나~!! 참신하고 깔끔하고 몰입감 있고 재미있고..창궐에서 받은 상처 아주 깨끗히 치유했음 강추!!,10
긴말 안한다 그냥 봐임마,10
간간 코믹 요소가 있지만공포는 없음평점이 높은 이유를 모르겠는평균7점도인 영화평점에 속는 나같은 사람도 있을것,2
이영화가 어떻게 15세?,6
메이드인차이나 본 여자들 김치근성 한심하더라,6
과대포장에 혀를 내두르며 나왔다,6
이영화가 평점이 이렇게 좋다니ㅜㅜ유해진연긴 좋았음~~웃고픈 내용~~~,6
너무기대가 컸나? 많이 웃기지는 않았음,6
재밌어요 내가 좋아하는 스타일의 영화..크 흥미롭다.드러나던 드러나지않던 나는 우리의 비밀의 삶을 존중하련다!,10
조금 과한느낌  연기자체는 굿,6
더러웠다 갑자기 내사람도...? 란 생각이들었다,2
엄청 빵빵 터질정도는 아니지만 식탁이라는 제한된 공간에서 사생활 공개 게임이라는 소재로 많은 이야기를 뽑아낸게 좋아서 7점이요...,7
갑자기 내 옆사람이 의심되는 영화,7
보는내내 팡팡 터질 줄 알았는데 그 정도 코미디는 아니었고... 실컷 웃으려고 보려면 비추인 영화. 나름의 교훈은 있겠으나 실질적으로 뭘 말하려는지는 애매모호.,6
와 ..배우들의연기 연출력 하나로 그어떤 블록버스터급 영화보다 재밌다 .,10
영화시작부터  긴장감이 장난아니었음,10
웃음포인트는 곳곳에 있지만 9점이상의 영화는 아닌듯,7
되게 유쾌한데 주제가 무거워서 자꾸 곰씹어보는 영화에요 덕분에 많이 웃었네요!!,10
영화관에서 무슨 코미디연극보는것 처럼 다 소리내서 웃고 재밌었어요 ㅠㅠㅠㅠ 핵잼,10
완전재미있습니다웃기구요~~~~유해진연기 믿고보아요,10
세상에 염정아씨가 이런 연기갑이라뉘 ?염정아밖에 안보임? ㅋ,10
서로를 다 안다고 생각했지만 사실은 서로를 모르고 있던 그렇게 서로를 다 알게되서 걷잡을 수 없게되는 그런 영화. 명품 배우분들의 명품 연기로 전혀 지루하지 않고 오히려 더욱더 몰입하게 되는 최고의 영화라 생각한다....,10
모처럼 아무생각없이 재밌는 영화를 봤어요 끝나고 난 후에 계속 생각하게 만드네요,10
짱잼 !!!!정말 간만에평점 남기네요~^^웃기기도하고 느끼는점도 많아서 신랑이랑 재밌게보고 좋았어요~,10
아 진짜 너무 웃겨ㅋㅋㅋ빨리 끝날까봐 조마조마 하면서 보긴 또 처음이네요,10
출연진 구성 너무 좋았어요.특히 유해진씨 덕에 아주 그냥 우아악!!!,10
너무 날 것의 진실은 오히려 숨겨질 때 안락하다,7
진짜 너무너무너무재밌었음,10
이 영화 완전 미쳤음 존잰 강추,10
영화 소개하는 채널에서 참 뻔하고 재미없게 나오길래기대 1도 안하고 봤는데 재있네요!옆사람은 웃다가 좌석 밑으로 내려갈뻔 했는데..왜 영화 채널에서 편집 그렇게 해서 보여주나!! 못 볼뻔했짜나요! 잼나요 b,8
방한칸에서 찍은 저예산으로 제대로 뽑을듯 아.. 배우 출연료 너무 비싼가?ㅋㅋ 코미디 공포영화.... 하 이서진 케릭터 증말 나쁨 ㅡㅡ. 인셉션 패러디 설마 하려나햇는데ㅋ 진짴ㅋ,8
영화는 영화일뿐 따라하지 말자!!!! 분란유발 하드고어물 ㅋㅋㅋ,9
재미플러스 인생명언 조화가 잘 이루어진 영화,10
별기대 없이 봐서 그런가 너무 재밌었어요! 유부님들 혼자 보는걸 강추합니다 ㅋㅋㅋㅋ 배우들 연기력이 다한 영화!! 특히 이서진의 현대물이 신선해보였어요!,10
너무 웃기고 너무 섬뜩함. 기발한 소재인듯. 모든 배우가 다 좋았다,10
한 번 더 보고 싶어요 ㅋㅋ 재밌네요 ㅋㅋㅋ,10
재밌는데 호러같기도ㅋㅋㅋㅋ 배우분들 연기가 좋았어요 중간중간 명언을 터트려서 공감하기도 했구요 볼 만 했네요!,8
영화를보지는않았지만 영화를보지않아도 예고편만봐도  이영화의 의미를 알거같다,10
각본과 상황으로만 끌고 가는 영화.. 킬링타임용 무비네요 주말에 집에서 뒹굴거릴때 보면 좋아요! 연인이랑은 되도록 보지마세요~^^,8
작품은 작품으로만 보면 된다! 뻔한 멜로보다는 낫다! 실 관람객 500만명 넘었다..봤다... 배우분들 표정...굿... 여기서 평점 낮게주는 인간들은 휴대폰부터 조사 해 봐야 한다. 뭔가 구린게 있으면 낮게준다. ...,10
아무 생각없이 보다가 많은 생각을 하게 만드는 영화네~,10
다들 가면을 쓰고 잘난척 있는척 친절한척 친한척 하지만 실상은 그게 아니라는 현실을 적나라하게 반영하는 영화같다~,10
제일 무서웠던 공포영화였던듯... 결혼하고 싶은 감정이 없어짐 ㅋㅋㅋ,9
가족이 가서 봤는데 식사만으로 이런연출과 스토리를 이끄는게 ㅁㅊ음,10
우리는 어쩔 수 없는 완벽한 타인,9
솔직하게 나도 주위사람들 앞에서 폰 오픈 못하겠다 영화가 비현실적인건 아님,10
근래  본 영화중에 최고였다 사람의 인과관계가 어떻게 형성되는지 보여주는 영화..아마도 호불호가 많이 갈릴것이다,9
연우 목소리가 조정석이였다니,10
다들 연기가 너무 좋았다 특히 염정아 독백씬 나올때마다 연기너무잘해서 놀람,8
한국영화중 베스트. 위트도 있고 대사도 훌륭하고 배우들도 명배우.,10
지루함 없이 빠져들어 봤어요.,10
잘나가다가 너무 억지 설정 연발. 좀 현실성 있게 가야지.,6
근데 김지수는 왜 지 남편 친구랑 바람을...,10
생각보다 더 괜찮아요. 몰입도 좋음,10
내가 예민한편은 아니라 생각했는데... 보는 내내 심각한상황이라 웃지는 못했다. 어떻게 어떤부분에서 사람들이 웃는건지 너무 궁금하다...,3
부부클리닉 사랑과 전쟁...,2
초반엔 흥미롭게 봤는데 영화가 끝나니 기분나빠졌다. 이서진 캐릭터 무너져내리는걸 못봐서 그런듯.,1
청불은 줬어야지 불편하면서 재밌는 블랙유머  마무리전개가 아쉽다,6
왜 불편하다고 하는지 알겠다.,1
불륜...동성애가 소재....조진웅이 젤쨘함ㅋㅋㅋ모든 결혼이 저렇진 않아요...불륜. 동성애없는 조진웅은 정신과 치료받는ㅋ뭔가 비도덕적 자신의 내면이 없는 사람만 상처받는?씁쓸하네요ㅋ,4
이서진 연기 정말 별루임,9
영화지만 저녁시간에 무슨저렇게 사연이 많은지 ... 다들 싸우고싶어 환장한지 왜 저런게임을 하는지...불편했다 그렇게 싸우고 분위기 싸한데 왜 계속하고 계속 자리에 있어? ... 스토리가 전혀 사실감이 없음 아무도 ...,2
결말 OOO기네....장난하냐???,1
기대가 컸는지 지나치게 극단적인 설정에 짜증이 많이 났다,1
원작을 봤는데 원작도 별로 였음.. 게다가 각색도 없이 뭐 거의 원작배꼈는데 한국에 뭔가 맞지않는다는 느낌이 들었음 그리고 마지막으로 원작이나 이 영화나  극단적인 상황을 통해 메세지를 전달함. 정말 영화자체가 너무...,1
그냥 딱히 9점대 영화는 아닌듯하다 솔직히 만원이란 돈이 아까웠다 뭔가 의미가 있는 영화도 아니고 분위기상 그래 보이는 느낌 그러나 신박한 것도 아니고,7
그냥 억지 설정이 난무한 막장 드라마...딱 그수준,1
평점알바 실제로 볼줄이야 ㄷㄷ 장르가 드라마.코미디로 적혀있으니 ㅋ빵빵터졌다고 완전웃겼다고 10점주는 놈들 뭐냐 .. 한둘아니네. 이영화를 봤으면 절대 그런댓글 달수 없지;;,8
기분나쁜영화...불쾌했어요... 가만히 있는 사람 까지 의심하게 되눈,2
"이거 왜 원작 표기 안 합니까? 대사도 콘티도 거의 그대로 사용하는데 크레딧에도 없고, 네이버에도 표기 안하셨네.  그리고 각본에 배세영씨 어떻게 당신이 각본을 쓴게 됩니까? 각색이라고 해야지 원작을 거의 번역 수준...",2
소문엔 잼있다고 했는데 분명 .. 너무 인위적이고 작위적임 작가가 그냥 있는거 없는거 다 갖다붙여놔서  나하고는 안통하는 내용임,6
결론은바람피는것들이 가정의 암덩어리들이다 합리화 시키는것들이 제일 역겨워,4
"평점 보고 영화 봤습니다. 물론 기대도 많이하고요혼자 집중해서 봤지만 몰입도 떨어지네요.내가 이상한건지, 마무리도 그렇고, 한번쯤 봐야할영화지만딱히 추천할만한 영화는 아닌것 같습니다.",6
염정아 연기 좋다는 애들은 머지 아이돌 연기 보는거같은데,6
염정아 명품배우명품연기입니다. 하지만 유해진강제게이행때 졸라웃긴거빼고는 내용이없네요 인간의비밀이라고해봐야 바람 불륜 변태 게이 이런거밖에 없는데 그걸로 2시간끌고가기는 빡세지 지루합니다. 이서진 어색연기는 도저히 봐...,7
극적이려다보니 저속하다. 게다가 후반부로 갈수록 감독이 내뱉는 엉뚱한 독백들이 갑자기 난무한다. 할말많은 사람이 만든 짬뽕같은 영화. 맛도 없다.,3
인간의 심리를 좀 더 자세하게 보여줬으면 하는 아쉬움과 이서진 연기 정말 못한다..,7
소재가 너무 불편함... 애초에 저런 관계가 왜 친구인지도 모르겠고.. 그렇다고 영화 자체가 나쁜것은 아님.,7
만약 비밀이 밝혀졌을때의 상황을 다 보여줘놓고 사실 그 게임안했어 아무일없음~ 이렇게 결말짓는건 너무 찝찝함.저딴 더러움이 숨겨져있는걸 모르고있는게 약이라는건가.다른비밀들은 다 그럴수있다쳐도 김지수랑 이서진은 벌받아...,5
언제부터 이런 영화가 9점이나 됬냐,1
이런 것도 유머라고 ㅋㅋ..저급하고 역겹네,1
개인적으로 한국에서 만든 창작인줄 알았더니이탈리아 원작 보고 그걸 그대로 한국말로 만든거라 욕 나온 1인.,5
원작을보세요..리메이크가망쳤네요,1
이런영화는 유해합니다.,1
좀 그래요ㅎㅎㅎ이런게블랙코미디라는거에요?,4
영화가 끝나지않길 바랬다 오랜만에 느끼는 기분 결말이 궁금하고 끝을 기대하는게 아니라 그냥계속 이어졌으면하는 마음이었다 신선하고 유치한억지들이 없고 물흐르듯 자연스러운 상황을 연출한 시나리오힘과 감독의연출이 대단하게...,9
내가 뭘 본건지 모르겠다. 배우들 연기와 중간 중간 웃긴 말장난들은 좋았으나 나머지는...,4
충격이다 이서진이 이렇게 연기 못하는지 몰랐음 작가가 대사를 그리 만들어 그런건가 아님 원래 이런 발연기 였는지...사람으ㅣ 심리를 이용한 재밌는 그라마인데 이서진때문에 몰입감 깨짐 그러나 다시한번 느끼게 됨 사람 ...,4
영화관에서비싼돈주고드라마보고왔음,6
본격 비혼 장려 영화..ㅋㅋㅋ,4
별로던데 다들 왜 이렇게 호평이지?,2
요즘 한국영화 수준이 왜 이리 낮아졌을까? 소재는 참신하지만 그 소재를 살릴 세부스토리가 매우 부실하다. 엉성한 연결로 집중력을 떨어뜨린다. 게다가 황당한 장면 전환은 보고 있는 두 눈을 의심스럽게 만든다. 영화제작...,5
싸움이 날수 있는 상황을 그린영화네요.웃긴부분은 있었지만 유쾌하지는 않은 웃음?왜 이런 설정을 그려낸걸까요?누구든지 타인을 보는 눈은 완벽하게만 느껴진다는 걸 파해치기위한거려나요.의심이 많은 사람은 보지말길 추천합니...,4
진짜 재밌네요 이런류 영화 많이 나왔으면 좋겠너요,10
"""여자는 걔 재수없어 하면 이쁜거다"" 남자 여자를 아이폰과 안드로이드로 비교한거 너무 공감 갔다.ㅋㅋㅋ 난 이서진 전화벨 울릴때 스릴러인줄 알았다. 너무 쫄리더라 ㅋㅋㅋ그리고 목소리로 배우들 찾는 재미...",9
와 혼자 심심해서 보러갔는데 진짜 집중해서 봤다.마지막 나오는데 뭔가 씁쓸하면서도 내가 편하게 살고싶다면 진짜 모르는게 약이다,10
쓰레기 블록버스터 난국이었던 국내 영화판에 단비같이 찾아온 웰메이드 드라마,9
배우는 수준급연기는 평범연출은 그닥,4
자신의 부인이 자신의 친구와 바람피는 걸 알면서도 가정을 위해 모른 척하는 조진웅과 송하윤이 가장 짠하다... 정말 재밌게 잘 봤어요. 염정아 님 너무 귀여우심 ㅋㅋ 유해진 님 정말 코믹 짱,8
"재미있다고 평점이 좋아서 너무 기대하고 봤나봄;;대체 어디서 웃어야 할지 모르겠음...다만, 이유없이 동성애에 대한 색안경을 가지고 있는 제 자신을 반성하는 계기가 되었음",1
20OOO에도 이런 영화가 나오고 유머코드로 쓰인다는 게 개탄스러울 따름,1
모르는게 과연 약인가요? 결말이 씁쓸한 영화였어요,7
너무 보기 힘든 영화..,1
너무 재밌게 봄. 염정아는 쎄보이는 역할부터 이런 불쌍한 역할까지 소화 안되는 캐릭이 뭐임? 진짜 천상배우다,10
재밋으면서 무서운영화였어요,10
기대만큼은 아니었어요. 그냥 편하게 보시길..,6
이서진의 한계를 보았다.,5
이서진 난봉꾼 역할 누가 캐스팅했냐. 예능만하다보니 연기력 ㅆㅎㅌㅊ. 발성부터 스크린에서 잔뼈굵은 배우들한테 비비질못하네.예능관두고mbc아카데미 등록해서 다니시길.,6
"이 영화는 유해진과 염정아가 살린영화네 재미는있고 이서진빼고 다들 연기잘하고 근데...아,,, 이서진 정말 욕하는거 야한농담 어색해서 힘들었다 이영화에서 이서진의 발연기를 볼수있다",9
...gfsfggteqdcvc,2
연말직전 커플 브레이커 영화,4
"12명의 성난 사람들, 키사라기 미키짱, 맨프럼어스 같은 긴장감과 흥미도를 유발시키지 못했다. 2018 년도인데.. 사람들이 좀 더 영화를 많이 보고 이런 영화가 1위가 되는것에, 다른 영화들이 스크린에 걸리지 못하...",5
불쾌하다 공감이 되지 않는다,6
장소이동없이 2시간을 지루할틈없이 봤다는건 배우들 연기력 최고,10
관객들 다같이 이렇게 웃어본 거 처음인듯ㅋㅋ,10
"너무 웃기고 너무 재밌게 봤는데, 뭔가 씁쓸하다. 인간관계 까 보면 다 이럴까?",10
솔직히 보기힘든 장르인데다가 지루할것 같은 내용이라 기대 안하고 봣던 영화지만 정말 인간관계의 무서움을 잘 표현한것 같다 영화관에서 보는 내내 소름돋앗음 ..,10
웃으며 극장에서 나와 집으로 돌아가는 길에 많은 생각을 하게 만드는 영화,10
영화관을 나오면서 서로에게 저런게임을 해볼수있겠냐는 질문을 하지않는다..소름...,10
싸게 만들었는데 무슨 메세지를 남긴지도 잘 모르겄음,6
막장스토리란게 바로 이런거구만,4
럭키때부터 느꼈지만 유해진은 조연이 아니라 주연으로 가야한다,7
한공간에서만나오고 뭔 영화가 이런지..웃긴장면도 잠시잠시일 분너무 한쪽으로솔려있는기분이에요ㅎ 배우들은다좋았어요..,4
소름돋고 피말리는 영화,10
단지 웃음만 있지 않은 영화! 많은 생각도 하게되는 영화!!,10
개재밌게 웃었는데 재밌었음,10
밀실에서 펼쳐지는 명배우들의 연기대결,10
"이정도면 돈이하나도 안아깝죠~연기력.대본.그리고 젤 중요한 연출력,관객과의 밀당이 기막히도록 연출하셨구요. 볼거리가 많은 영화가 아니라 출연진의 연기가 중요한데 아. .연기도 오지구요 .재미나게 잘봤습니다",10
최고였어요 장소따위는 중요하지않았네요 ㅋㅎ,10
영화 스케일과 상관없이 최근에 본 영화중에제일 재밌게 봤습니다 앞으로도 완벽한타인 같은 영화들이 많이나오기를 기원합니다완벽한타인 땡큐 !!꼭 보세요 두번보세요,10
"웃긴부분도 많습니다만,  불륜이나 찝집한 이야기가 너무 많이나와서 보고나선 좀 기분이 좋진않네요. 어거지식 결말은 덤. 청불도 아니던데 애들이보면 어른들 다 이러는줄 알겠다",5
평점 테러할라고 알바들풀었는데 알바가 관개못따라가는 좋은예^^,10
한국에서 이런영화가...!! 최고였어요,10
"적은 공간에서 이렇게 몰입시킬수 있다는게 놀라웠다,큰 웃음을 주다가도, 진지해졌다가, 다시 반전도 주었다가 배우들의 연기력으로 몰입시킨다는게 대단했고, 본편보다는 앞으로 나올 dvd의 코멘터리가 궁금해지는 영화였음....",10
진짜 시원하게 웃고 재밌는 영화  절대 스릴러요소가 없는데도 긴장되고 흥분되는 영화 너무잘봤어요!,10
최고네요 인간을 위한 완벽한 영화!,10
꼭보시요 개꿀잼 후덜덜,10
타인의 비밀스러운 사생활을 훔쳐보는 듯한...,10
유해진때메 신나게웃었어요ㅎ,8
한국 공포영화입니다..,10
쉴틈없이 빵빵 터지고 오디오가 비질않는다 하나같이 다들 멋진연기 진짜 상상했던 거의 모든것이 빗나갔다 결말도 만족 !,10
최고요진짜유해진은짱짱임,10
그냥 개재밌음 후기처음남길정도,10
몇십억 투자해서 찍은 영화보다 이게 더 낫다 ㅎ,10
마지막 반지돌아가는 장면에서 인셉션이 겹쳐보였네요 ㅋㅋ시간가는줄 몰랐어요,10
식탁하나로 2시간이 어떻게 지나가는지 모르게 몰입했네요,10
그저그랬다...비밀의 자아와 개인적인 자아를 나누는 경계가 너무 모호한 것이 아닌가.,4
10점 주는 사람은 진짜 영화볼줄 모르는 사람 같고 그렇다고 1점까진 아니여도 딱 4점 짜리 영화같음. 뭔가 그냥 이제까지 본 영화들과 다르게 약간 새로운 느낌의 영화였던거 같다.,4
잘 만든 명품영화 입니다 테이블에 집안에서 이야기만으로 이렇게 재미와 긴박감을 줄지 몰랐네요. 모든이야기가 드러나 파탄이나 해피엔딩으로 끝나지 않는다는 결말도 영화의 주제와 잘 맞는 것 같습니다. 다만 마지막에 준모...,10
완전재밋음!!올해 최고의 영화다 꼭봐라,10
재밌게 웃고 나왔어요웃음뒤 씁쓸한 뒷맛..어른들의 영화강추,10
근래 국내외모두 최고의 영화~,10
영화 두번 잘 안보는데 이 영화는 또 봐야겠다 ㅋㅋㅋㅋ,10
"연기, 연출, 스토리로 관객들 잡아먹는 영화. 같이 웃고 놀라고 긴장하고 울다보면 저녁 식사 끝.",10
오랜만에 실컷웃었네요ㅎㅎ,10
너무 재밌음 꼭 보세요!,10
모르는게 약이다라는 말이 떠오른다,10
올해본영화중젤재밌음. 쫄리기도하지만여운도...,10
조진웅이 너무 불쌍했다..,10
영호ㅏ 미쳤음 진짜 와 나 살다 살다 너무 웃겨서 영화보다가 눈물 난적은 첨이네....와 ㅋ,10
우선 만점은 좀 뭣하니 9.5점 주고 싶었는데 .5가 없어서 10점 찍었어요. 간만에 극장에서 다같이 웃는 경험을... 생각보다 너무 웃기고 연기도 너무 잘해서 꿀잼이었어요. 간만에 즐거운 관람이었어요~~아주 만족해...,10
두번봤어요 세번 네번도 봐도 좋을거같아요,10
진짜 너무 웃으면서 본 영화에요 ㅋㅋㅎ 최고의영화 ! 별기대안하구 봤는데 너무 재밌어요~ ~~,10
긴장감.. 코믹.. 감동.. 반전.. 최고의 결말.. 생각하게끔 만든 영화. 올해본 한국영화중 단연 최고인듯,10
진짜 최근 몇년동안 영화보면서 이렇게 웃엇던적이 없었습니다,10
별 만개 각!  다른할말이 전혀없다,10
너무 웃어서 눈물까지 나왔네요~ㅋㅋ,10
????이게모지????,1
"진짜 저 알바생 아니구요 이거는 진짜 천만관객 영화라고 생각해요,, 진짜 꼭봐요,, 진짜루:.ㅠㅠㅠ",10
누구나 비밀은 있다..때론 아무리 가까운 타인이라도 그 비밀을 모르고 살아가는게 모두의 행복이 될수도 있다..,9
인간본성이드러난개꿀잼스릴러공포로맨스코미디아무튼다짬뽕존잼 최소의제작비로최고꿀잼,10
진짜 개꿀잼... 꼭 영화관에서 보세요!!,10
연극으로 만들어도 재미있겠어요,8
진짜 촬영기법이며 스토리 연기 뭐하나 빠지지않는 완벽한 영화,10
처음 평점 남겨요 사람들의 이면을 과장됨 없이 재미있게 보여준 좋은 영화!??,10
정말 기대없이 갔다가 보는 내내 웃고 즐겁게 본 영화! 정말 웃기고 한편으론 인간관계에 대한 깊은 생각을 갖게 하는 영화 강추입니다 꼭보세요,10
집안에서만 연기하는데 단조로운 느낌이 전혀 없다. 연기력들이 뒷받침되니 자연스런 대사흐름이 너무 훌륭하다. 몰입하며 다같이 웃으면서 봤네요. 많은것을 알려하면 다친다!!,8
슬프지만 현실일까요 ..,10
역대급 블랙코미디 영화입니다 꼭보세요 제발,10
영화관에서 같이 보는 사람들도 중요할듯.  거의 만원에 계속 빵빵터지면서봤다,10
영화관사람들 이렇게 크게 웃는거 처음본다 닥치고봐라,10
깜짝놀랐음... 너무 재미있어서,10
연기가 정말 디테일하다. 영화제에서나 봤던 프랑스 영화를 보는 느낌이었다.우리나라에도 이런 영화가 만들어 질 수 있다는 것이 놀랍다.,10
간만에 10점 쏩니다. 티비 예능에서 너무 자주봤던 이서진배우의 양0치 연기가 처음엔 적응 안됐지만 금방 익숙해졌고 모든 배우들의 연기가 좋았습니다. 정말 박장대소하며 봤네요^^,10
억지 스럽지 않은 웃김,10
관객들 다 웃네 ㅋㅋㅋ잼써요,10
이게 두번보고 세번보고 네번보세요 꼭보세요,10
19세로 나왔다면 진짜 더 개대박이었다,10
2시간동안 겁나 웃고 긴장하고 내가 다 불편하고 현장에 직접 있는 기분....끝난 후에도 계속 생각하고 성찰하게 된다,10
오랜만에 남편하고 같이 보기좋은 영화였어요. 재미있기도했고 생각도 많이하게해주는영화였네요ㅋ 반전에반전에반전에ㅋ계속반전ㅋㅋㅋ,10
식탁 앞에 앉아서 두시간 동안 이야기만 하는데 재밌어요~ 가볍게 보기 좋지만 시사하는 주제는 가볍지 않은 것 같습니다!,8
진짜 너무 웃기고 다 연기력이 엄청납니다!!,10
믿을 수 있는 배우들이라 선택했고 꽤 괜찮은 영화였어요,7
시사회봤는데요 진짜 너무웃겨섴ㅋㅋㅋ 눈물흘렸어요 최고입니다,10
내 인생 최고의 신선한 영화,10
스트레스 해소하고 오기 딱 좋은 영화ㅋㅋ간만에 엄청 웃었다,10
올해 최고의 영화입니다...코미디류는 별로 시러하는데...오랜만 영화다운 영화를 봤네요..,10
영화관에서 이렇게 크게 많이 웃어보기는 처음인듯한 영화이다. 진실을 모르고 살아가기에 평화로운 일상,10
지루할틈이 없는 영화!!!,10
"재미,긴장감,대중성,결말,감독이 전하는 메세지모두 완벽한 영화",10
진짜 웃긴데 그게 억지로 웃기려는 작위적인 웃음이 아니어서 좋다.,10
그냥봐 후회없다 진심.,10
"오랜만에 많이 웃은 (블랙)코미디 영화 ^^ 즐거웠지만 한편으로는 오싹, 소름돋기도 했네요 ㅎㅎ 연기 다 잘하셨지만 특히 유해진씨의 유머가 탁월했습니다~~",10
정말 이렇게 한공간안에소 대사로 이렇게 웃길수 있는지.  남편이랑 깔깔대며 봤네요 ㅋㅋ,10
정말..주변에 다추천중인영화,10
한없이 웃기다가도 어려운 영화. 인간관계에 대해 포장하지 않고 날 것으로 잘 만들었다,10
올해보던 국내영화중 탑영화였다.,10
"ㅎㅎ진짜 재밌게 봤다인물들간에 긴장감, 주고받는 대사들의 티키타카로 시간가는줄 모르고 봤다 해진형님 너무 웃기다 내용은 뒤로갈수록 막장이 되갔지만 감독이 우리의 은밀하고 씁쓸한 면을 아주 적나라하게 보여주고 있다 배...",10
