text,star
"아 ㅜㅜ 강추입니다 ㅠ진짜루  ㅋㅋㅋ진짜 오랜만에 극장에서 육성으로 웃었네요 ㅠ 저 뿐만 아니라 같이 봤던 사람들 모두 다같이 큰소리로 빵빵 터졌습니다 ㅜ감독님, 배우분들 감사해요 _!! 천만 가즈아 _!!!!",10
지금까지 극장에서 영화를 보면서 관객들 웃음소리 때문에 대사가 안들린 상황은 이 영화가 처음이었습니다. 그냥 설명하기싫어요. 10점박을게요!!,10
너무 재밌었어요 진짜 손에 땀을 쥐는 재미. 대환장파티,10
"한마디로 말하자면 킬링타임으로 좋은 영화인데, 그 안에 우리 삶에 은밀하게 숨어있는 본질을 발견할 수 있어서 뻔하지만은 않아요. 등장인물이 한 곳에 모여있는만큼 다양한 생각이 나오기 때문에 그 어디로도 치우치지 않으...",9
크 간만에 정말재밋게봤습니다!ㅋㅋㅋ,10
빵빵터지기도하고 긴장감도있고 믿고보는연기파 배우들덕에 내내 즐거운 시간이었음 간만에 괜찮은 영화!,10
재밌다 ㅋㅋㅋ 오랜만에 영화보면서 크게 웃었네 ㅋㅋ,10
한국 코미디나 이런거 유치해서 안보는데 이건 너무 재밌네요ㅎㅎ,10
다들연기최고! 유쾌하게 잘봤어요,10
웃는게 웃는게 아닌 웃는게 된다.,10
보다가 진짜로 너무 웃겨서 호흡곤란올뻔했어요 영화보다가 이렇게 웃은적 처음이에요ㅋㅋㅋㅋ웃음이 안멈춰서 중간에 밖에 나갈뻔했습니다 유해진 진짜 너무 웃김ㅋㅋ내용도 신선하고 재밌게 봤습니다!!,10
즐겁게봤습니다~~~~^^,10
간만에 한국영화 너무 재밋게 봄,10
재밌게 볼만함 재밌었음,9
지루할거라생각했는데 시간가는줄 몰랏당ㅎㅎ,10
진짜 대박!! 너누 잼있어요!!! 연기 진짜 미쳤다!!,10
재미나요 추천합니다..,10
"30대,40대가 보기 딱 좋은 영화같아요.",10
ㅋ아니 ㅋㅋ개웃겼음ㅋㅋ,10
아무런 정보없이 봤습니다 정말 추천합니다,10
올해 본 영화중에 최고였다,10
영화관에서 박수치면서 보는게 얼마만인지 모르겠어요. 정말박장대소했고 의미도깊은 영화였어요 연인들 꼭보시길!,10
최고 진짜최고 최고최고 미쳤다,10
조진웅 의문의 1패 ㅠㅠ진짜 세상재밌다,10
인간관계가 전부라고 해도 과언이 아닌 세상속에서 안전지대라고 착각한 관계들을 발칵 뒤집어 엎고는 아무렇지않게 실실웃는 영화,10
"관객을 들었다 놨다 하는 영화 ㅋ 때론 진실이 가장 잔인하다는 것을 알면서도, 이 영화를 보면 새삼스럽게 심장이 내려앉는다. 어쩌면 나를 둘러싼 관계들을 잃고 싶지 않기에 우리 모두는 무던히도 상대를 믿으려 애쓰는지...",10
막 쉴틈없이 내내 웃긴건 아니었지만~~~ 57살 키티에서는 진짜 웃겨 미치는 줄 ㅋㅋ숨멎ㅋㅋㅋ 나름 교훈도 있고 즐겁게 잘본 영화 ㅋㅋㅋ 애초에 가족에게 비밀을 만들지 말자 그리고 모르는게 약이다 ㅋㅋㅋ,9
이야 이거야 말로 불편한 재미구나 너무 재밌다.,10
잘만들었네. 도깨비 공유 부하님은 이번 작품에서 확실하게 배우로 자리잡을 듯.,10
배우들의 연기 미장센 특히나 후반부의 인셉션 오마주는 정말최고네요 꼭 보시기를 있음직한 상황들과 배우들의 표정연기또한 일품,10
배우 하나하나 연기 다 좋고 흠잡을 때 없네요비밀은 비밀로 있을때가 아름답다 는 ㅎㅎ,10
"총평 : 세상 불편한 집들이, 코미디를 가장한 공포영화",10
"시나리오 정말 탄탄하네요. 액션 영화도 아닌데, 지루할 틈이 없어요. 연기는 모두 최고. 특히 유해진님 멋져요.",10
주변사람들에게 꼭 추천해주고싶은 영화다.,10
좋은 영화 잘봤습니다영원한 비밀은없다,10
좋은 영화 였어요. 유해진이 주인공,8
볼만함 추천 합니다 오늘 명동에서 봄,10
현실판 공포영화....,10
너무 재미 있게 봤어요..김지수도 이쁘고~~,10
내용은 다르지만 한국판 man from earth 같았습니다,10
넘재밌게봤어요 너무 웃다가 눈물날정도,10
개꿀잼!!영화관에서 다들 다같이 웃고 끝까지 재미있는 영화 였습니다,10
나랑 영화가 비슷하니 잼있네,10
재밋엇음 많이웃었음ㅋㅋㅋ,10
"와 진짜 영화관에서 이렇게 웃으면서 본 영화 처음,,어떻게 끝날까 하면서 보다가 반전에 놀라고 엔딩올라갈때 목소리 출현 배우에 두번 놀람ㅋㅋ",10
타인은 지옥이다. 난 이 영화가 재밌고 신선했음,10
어쩌면 진정한 스릴러.,8
목소리역 배우들 알고 보는 것과 모르고 보는 것 또 다른 재미네욬ㅋ,8
너무 낱낱이 들여다보느라 불편했다,7
사람만으로 대사만으로 꽉채운 영화였다. 아쉬운 부분도 있지만 요즘같은 영화시장 속 필요한 영화,8
"아닌척, 모르는척, 점잖은척하면서 저기 맘속깊은곳 어디에는 다들 일탈하고픈, 저질이되고픈 욕망을 누구든 갖고있다.",7
불편하면서 이렇게 끌리는 영화는 처음이네요 천재감독인듯,10
"그냥, 개그콘서트 봐라..",1
진심 감독 싸이코패스세끼 뭔 이런 개같은 영화를,2
나는 계속 불편... 나만불편..?,2
너무 극단적인 설정... 몰입이 안된다. 과하다.,1
원작만 못하다...연기자들이 연기하는게 티난다...리허설 많이 한 느낌..다운받아서 볼껄 돈아까워~~,1
김지수 귀걸이 반전이다!!!,10
유해진 배우가 염정아 배우를 때릴까봐 영화 보는 내내 무서웠고 영화가 끝난 후에도 머리가 지끈거릴 정도로 두려움이 지속됐다.1점까지는 아닌 영화지만 현재 평점이 과하게 높다고 생각되기에 1점.5~6점대로 떨어지면 적...,1
너무 극단의 상황만을 보여준 듯. 꼴보기 싫다.,1
이 영화는 단편영화로 나왔으면 딱 좋을영화 극장에서 평점 9점대에 홀리지 마시길.... 진짜 비추 입니다.,1
연기는 훌륭했다. 하지만 내용은 쓰레기다.,1
올해 본 것중 최악의 영화다,1
생각할수록 열받네 남자들은 투자사기당하고 바람피고 성적취향이 이샅하고 아니면 다른성을 좋아하고 여자는 그냥 뒷담까는거나 남편한테 관심못받아 외로워서 일기쓴거 밖에 없고 그냥 남성비하 영화아니냐 연기를 잘해서 본거지 ...,1
잼난다고 한놈들 나와라 빨리... 영화 만든놈 직계사돈에팔촌까지 ... 씹노잼,1
9점대는 아닌데.... -.-,4
지극히 개인적으로 공감이 안가서. 평점을 후하게는 못주겠음..,5
불편러들만 불편한 영화,9
점수가 너무 높네요 그래서 1점 줍니다,1
평점보고 속음. 뻔한막장스토리....영화보고 돈 아까운적 처음이였다. 이서진 연기 너무 못하고 유해진만 웃겼음,1
내가 뭘 본건지 모르겠다,1
알바들이냐?  졸 지루했다완벽한 졸림,2
정말 생각 없는 사람만 웃긴 영화인듯... 저급한 사람들의 농담을 보는 느낌? 수준이 너무 낮아서 수치심마저 들 지경... 아니나다를까 영화관 진상인 것 같은 아저씨들이 크게 웃으면서 없던 분위기마저 깸. 커플들은 ...,1
생각보다 사람들 평이 좋아서 놀람ㅎㅎ,6
인셉션 모티브? 최악이고 마지막에 자막은 더 최악 어디가 열린결말인지?,2
믿고 이영화안봅니다잉.ㅋ,1
청소년 불가영화.어른으로써 낯부끄러워지는 영화.그냥 코미디영화로 보기는 너무 심각함.,4
유해진 조진웅 연기력 갑이네요,10
솔직히 그냥 중간중간 엄청 웃기기는한데 평점 개오바임 중간에 쫌 ㅈ같기도하고,1
이영화가재밋다고하는사람들은왜일까?한마디로재미없음,1
배우들의 연기력은 좋지만 아슬아슬 줄타기를 하듯 매우 불쾌한 영화..,1
극장안이 빵빵터짐ㅎㅎ한공간에서 배우7명이 두시간 다끌고감그뒤엔뭔가생각하게되고씁쓸하기도..서로믿고살아야지 뭐ㅎㅎ,9
유해진씨 연기는 언제봐도 그 역에 잘 녹아든다 ..이영화야말로 가벼운 무거움. 무거운 가벼움그 속에 무서움,10
너무 뻔하고 유치해요... 보다가 왜 굳이 이런걸 웃음코드로 넣었는지 읭?스러운 부분이 많았어요.,2
재미없어요ㅡ개인적으로 ?,2
보는내내 지칩니다.쓸데없이 감정소모가 심하네요....,5
인간적으로 제작비 안들보 너무 짜맞추기 억어지고 서로 휴대폰 잠금장치를 심해질듯,2
그냥 주제 자체가 별로임,2
보는내내 유쾌한 영화가 아니라 진짜 불쾌한 영화였는데 왤케 호평이지? 이게 웃긴가?,2
이게 재미있니? 아주 드러운 것을 골라서 좋아하네 ㅋㅋ,1
그냥 그럼  민수 없으면 코메디도 아니고,1
분명히 웃긴부분은 있다. 본인이 비교적 깨끗한 삶을 살았다면 이 영화를 마냥 재밌는영화로 생각하진 못할거다. 왜냐하면 주인공들의 비밀이라는게 절대로 공감이 안되기때문이다.. 웃으면서도 불편.. 어찌보면 착하고 정직하...,2
감독이 진심 현실을 아는 천재다,10
후 정말 재밌는데 생각이 많아지게하는 영화다.남자들 진짜 다그러냐!?,10
딱1점도 아까웠던 영화,1
이게 왜 ? 왜 1위야 돈아깝다 정말 뻔하고 진부한영화,2
그냥 그래요 참 편하게 영화 찍은 것 같네요,1
별로ㅕㄹ러벼어어ㅓ어어앙,1
한국에서는 그래도 인지도 있는 배우들인데..연기력이 왜???,2
별 한개도 아깝다.평 보고 웃을라고  갔드만한개도 안웃기더라~,2
너무너무 재밌기도 했고 세가지의 나에 대해 돌아보는 시간이 되었어요 아 그리고 염정아님 연기 너무 잘하세요ㅠㅠ,10
배우들 연기가 다한 영화 ..영화끝나고 커플들 폰내놔라하면서 싸움ㅋ,1
재미는 있으나 억지 설정 토나옴,5
6천원이면 볼만함 도만원 주면서 보긴조금 아까움. 기다렸다가 내년 추석때 보면됨,5
이서진의 역활을 이병헌이 했다면 좋았을거 같다는 상상을 해봤습니다. 현실과 연기의 경계가 모호한.,10
댓글보다 글씁니다.! 이 영화가 동성애혐오라는 사람은 어떤식으로 해석한건지 몰라도 개인적으로 저는 동성애인것을 친구나 가족인 가까운사람한테도 말하기힘든 사회를 비판한걸로 봤어요.. 암튼 영화보는내내 영화관사람들이랑 ...,10
안시성이니 협상이니 그렇게 돈 쳐 안발라도 이렇게 재밌을수 있습니다,10
세경 .영배는 뭔 죄임 ㅋ 유해진은 변했기라도 하지,1
게임을 제안한 김지수가 제일 가증스러워,9
2시간내내  졸지않고  봤다,10
솔직히 잘만들었다 보고 남는게있잖음,10
재미없는 농담.. 진짜 최악.,2
미드 카피~  기대가 너무 컷던걸까~~,5
키티부터가 킬링파트 시작,10
세개의.. 인생이 있다...,10
진짜 올해의 블랙코미다 인생영화,10
진짜 이건 공포와 코미디  도대체 결말이 어떻게 날꺼야? 라고 생각했짘ㅋㅋㅋ 공감한다 망해가는 한국영화에 단비다 식탁에서 이런 영화를..,10
생각외...짱정말 재밌네요.오랜만에 웃고갑니다.,10
완벽한 영화.. 결론을 정하는 영화가 아닌 질문을 던지는 고퀄리티 영화.. 비록 씁쓸한 현실을 담고 있지만 비밀에 자유로울 사람 얼마나 있을까? 오랜만에 본 좋은 영화!,10
기대 이상이였어요. 현실적인 이야기를 다룬 어른 영화라 할까 ㅋㅋ배꼽잡으면서 본 영화였네여 추천합니다,10
"방금영화 봤다.올해 본 23편 중 최고. 최근 가장 많이 웃었고 재미도 있고 생각할 부분에 반전까지.오랜만에 두 번 봐도 괜찮겠다는 생각이 들었다. 평점은 8점. 대신 연인, 부부가 같이본다면 불신의 씨앗이 싹틀 수...",8
무겁지 않으나 여운이 남는 영화,10
이건 꼭 바야지. 단. 결혼했거나 30대 이상 ㅋㅋㅋ,10
이건 진짜 오랫만애 본 한국영화중 역작,10
인간의 이중성에 대한 고찰을 그린영화 시간가는줄 모르고 봤다~~~!,10
후덜덜하군요..공포영화임ㅋㅋ,10
영화관에서 단체로 웃었어요ㅋㅋㅋㅋ 재밌어요!,10
별 기대없이 봣는데 최고예요~~  영화보고 나오자마자 써요 ㅋ,10
제한된 공간에서  영화 거의 대부분을 촬영했는데도  지루하거나  단순하지도 않고  내용과 구성이 짜임새가 있으며  메세지도 있어 모처럼 실컷 웃을수 있는   유쾌한 영화였음,10
그냥 보세요....대박임,10
한곳에서 이렇게 재미있게 이야길 풀어나가는데..너무잼있어요,10
대박 명작우리나라에 이런 영화가 나오다니,10
간만에 스트레스를 날려버릴수 있는 힐링영화였습니다.,10
진짜 댓글을 안달 수가 없네요대박인생영화... 미친듯이 배꼽잡다가 미친듯이 생각하게 만드는 영화우리는 모두 비밀을 간직하며 행복하게 살자구요^^,10
영화관에서 엄청 웃고 즐거운 시간 보냈다,9
영화가 한공간에서 일어나는 2시간짜리 영화인데 지루하지않고 짜임새있고 마지막에는 한번더 생각해보게 만드는 진짜 잘만든 영화! 댓글 첨 남겨봐요,10
인셉션 토템ㅋㅋㅋㅋ터무니 없는 설정이지만 짜임새도 좋고 받아들이는이에 따라 교훈이 다양한 영화. 조진웅 캐릭터만 멋있음!,10
영화관에서 이렇게 웃기는 처음이에요 ㅋㅋㅋㅋ 개콘보다 재밌음ㅋㅋㅋㅋ,10
흔해빠진 과거 회상씬 같은 것 없이 오로지 관객의 상상력에 의존한 것이 신의 한 수.,10
기대이상의 영화..!!,10
인생에서 놓치지 말아야할 중요한 의미를 담고 있어요! 하지만 엄청 웃겨요~~~ 연인이나 가족이 함께 보시면 좋을 것 같아요! 꼭 추천드리고 싶은 영화입니다!,10
진짜 백번 추천합니다.특히 3040기혼분들 너무 공감될듯요.사회적 소수자에 대한 생각도 해보았어요~,10
완전  웃겨 죽는줄 ...영화관에서 이렇게 웃어보긴 첨인듯 하네요,10
겉과 다르게 안보이는 내면에는작은악마 하나쯤은 다들 살고있는듯하다,10
웬만하면 후기 같은거 한번도 안남기는데..진짜 재밌다 커플이서 꼭 보길,10
웃길땐 웃기면서도 묘한 여운을 주는 블랙코미디,10
"오랜만에 극장에서 실컷 웃었다. 웃다가 끝나는 것이 아니라 긴장과 스릴도 있고, 묵직한 생각거리도 있는 재밌는 영화다.",10
제대로공포영화.지렸다,10
관람객이 하나가되어 웃었다 존잼!!,10
사생활은 사생활일때 사생활이다,10
잼있다  한번더 보고 싶다,10
우리가 당연히 알고 있다고 생각하는 사람들은 사실 완벽한 타인인지도 모르겠습니다. 많은 생각을 하게 맏늘어주는 영화네요.,10
"연기력, 소재 완벽함.. 명작..",10
이재규 감독님 이 영화를 기획해주셔서 감사합니다. 당신 최고야,10
이 영화는 안본사람이 루저다,10
첨에 넘 비급영화일까바 걱정했는데 정말 웃기네요 생각할거리도 좀 있는것같고 근래들어 이렇게 영화관에서 사람들 많이 웃는건 첨본거같네요,10
오랜만에 대사하나하나 배우들의 표정 행동등에 몰입한 영화였습니다,10
보고 느끼는게 있다면 나이가 들었단거에요,10
역시 유해진~완벽한 타인 꼭 보시길,10
"엄청난 비빔밥이다, 정말 맛있다..,",10
초반에 다들 먼가좀어색한 연기 단체식사씬부터 자연스러운듯 좋은배우들데려다 막만든영화 이서진OOO,4
아무리 가까워도 우린 완벽한 타인이다.,10
ㅋ 육갑이 이후로 한 건 한 유해지니!! 육아스트레스 날려주셔서 감사해요♡,10
치밀하게 잘 짜여진 스토리 숨 한번 돌릴 틈없이 쏟아지는 상황과 유머로 극찬을 할 수 밖에 없도록 만드는 영화,10
우리나라 영화도 아이디어만으로 훌륭한 작품을 만들수 있다는걸 보여준 영화라고 생각함. 각본 쓴 사람이 누군지는 몰라도 정말 대사 하나하나에 공을 들인 느낌이 남. 각본이 정말 천재적인듯.,9
대박이다!!~!!! 소름끼쳐 !~!!!!핸드폰의 무서움 !~!!! 연기들은 왜케잘해..!!!!,10
올해본 영화중 탑5 레알,10
탄탄한 각본 탄탄한 연기는 재미와 완성도 두 가지를 다 잡았다.,9
이렇게 주체할수 없이 웃긴 영화는 처음입니디.스트레스가 확 날아가요.하지만 막이 내린후 깊은 여운도 장난아니에요.,10
어? 이거 보고잡아지네. 연기파 배우들 총출동이구만,10
너무 재밌어요.. 현실적인 공감 99%,10
새롭고 사색적영화 좋습니다,10
유해진 ㄹㅇ진또배기 배우다ㅋㅋㅋㅋ영화 시작부터 이서진이 제일부럽다,10
난장판을 수습 못해서 이런 결말을 냈다는 느낌도 들지만 주제를 표현하기엔 적절했다고 본다. 재미는 확실함 ㅋㅋㅋㅋ,8
커플 백퍼 싸웁니다 보고 나왔는데 서로 핸드폰 만질때마다 눈치봄,8
김지수 나쁜년 제일 얄미웠음,8
인간관계에 트라우마있으시면 안보시는게 정신 건강에 도움될거같아요 영화가 말하고자하는 바는 알겠지만 집에와서 계속 울었던 영화네요 씁쓸했어요 보고나서,2
이게재밌다고?? 노잼..,2
불륜이 옳은건 아닌데 정당화하는 찜찜한 느낌.. 그냥 영화 전체가 찜찜함,1
평점 처음 남깁니다...,1
공감이란 전혀 할 수 없고 한국식의 끝을 달리는 전개에 결말은 중반부터 유치원생이면 알 수 있는 결말  웃기기 위한 영화도 아니고 성찰을 할 수 있게 하는 영화도 아니고 이 영화의 목적과 방향이 궁금하다...,1
정말 기분 나쁜 영화 말하고자 하는 바는 아주  확실하게 알겠는데 이거 각색한 사람이 어떤 사람인지 확실하게 잘 알겠슴,1
개핵쓰레기 영화 내용 긴밀성 모두가 핵쓰레기 ㄷㄷ 아 내시간,1
보지 마세요. 남자들은 다 개 쓰레기로 만들고 차라리 게이 낮다라는 메시지를 전달하는 영화임.,1
"남자 넷 중에 한명은 두 명은 불륜, 한명은 동성애, 한명은 정신과 치료..;; 여자는 한명 뒷담화가 끝이고 나머지는 당하는입장에 일편단심 아내로 그린 영화네.. 남자를 인간말종으로 떨어트린 남혐인 현 분위기를 노린...",1
개 재미없는데 뭔 호평이? 어이가없네ㆍㆍㆍ이게 잼있다고? 이게?이게? 오우 쉣! 양심을걸고 댓글들 쓰셔요ㆍ댓글보고 영화보러갔다 정신병자될뻔ㆍ승질나고 스트래스받고ㆍ집구석에서 다운받아보세요ㆍ보기싫음 끄면되니ㆍ영화관에서 ...,1
아니 염정아 누님 무슨 팬티를 입었는지 보여줘야 공감을 하던지 말던지 할꺼아니오..   관객모독아닙니까?,1
자칭 부랄친구라는것들이만들어내는 간신배스럽고 얄팍하고남보다 못한 우정 ㅋㅋㅋㅋ저런친구들이 평생지기라면노답,1
초중반까지는 신박한 주제로 기대를 이끌었고 중반부부터 후반부까지의 '지1랄'의 향연에 헛웃음 밖에 안나오다가 인셉션 오마주 반지 돌리기 이후로 급 다른 가정 보여주면서 해피엔딩으로 걸작 코스프레 이딴게...,6
평점 9 관객 5백만 ??? 이상한 이야기 Why ???,1
보는내내 잤어요 불쾌한내용,1
보는내내 불편한 영화였다 시대의 흐름도 전혀 못 읽는 감독,1
완전 이상하고 기분 이상한 영화,1
영화 끝나고 기분이 드러워짐... 드라마 수준의 영화를...ㅋㅋ 마케팅 끝판왕~ 대박,1
9.2점은 절대 아닌영화. 한국영화의 후퇴,1
별점 1점도 아까워요 외모비하 저학력자비하 성희롱 불륜 동성애비하.. 블랙코미디면 웃기기라도 해야 블랙코미디지 너무 저급해서 웃기지도 않음 ㅠ,1
누가누가 더 쓰레기인지 대결하는 영화. 정말 최악이다,1
진짜 지루하고 억지스러운 스토리 막장영화 이서진씨 간만에 하는 영화 캐릭터 너무 안어을리네요이서진씨 너무 좋아하는데 ㅠㅠ요즘한국영화 별로인데 이영화이후로 당분간 한국영화 안볼꺼같아요 실망 ㅠㅠ,2
같이 보자고 한 사람이 미안할정도로 재미없던데지루하고 몇번 나가고싶었는데 상대가 보여주는거라 참음 주연들의 억지 웃기려는듯한 대사(욕등) 이야기 전개는 정말 지루하기 짝이없고개인적으로 정말 아무 의미도 재미도 없음,3
기대하고 가면 실망합니다. 웃기긴 하지만 지루하고 허무합니다.,1
보지마세요  돈아깝고  거져먹을 려구  진짜  시간아까워요,2
정말간만에낚겼다...,1
지루했습니다 제 기준으로는,1
평점이 9점대는 아닌거 같고요..평점 맞출려고 1점 드립니다.보고나면 남는거 없는 영화.그냥 웃으면서 보는 영화.,1
불쾌하고 불쌍한 사람들 이야기.,1
끼리끼리 노는구나 싶었음ㅋㅋ,1
"장소변화없이  그래 연기는 그렇다치고 영상미는 제로임,1위길래 봤는데 현재2위인 보헤미안 렙소디를 보고 봐서인지 질떨어진다는 생각이듬, 3쌍의 부부, 1명 ㄴ노는거 찍는건가??평점 9점대 이상인 댓글 영화안본 알바인...",1
좋은 주제를 가지고 스토리를 이런 식으로 밖에.,2
그저 소수의 입장을 합리화 한 영화일 뿐.모두 다 그렇다 라고 단정 짓는 마지막 엔딩은 참 별로였네요.,2
15세관람가라니 기겁.. 보고 씁쓸해서 기분이 나빠지는 영화.. 돈이 아까웠어요.. 영화 같이본 친구들과 우리는 이렇게 안 살고 있으니 잘살고 있다고 위안을 삼자 하며 영화관을 나왔네요.,4
배우들이 아깝다. 이탈리아 원작은 어땟을지 모르지만 의미부여하는 꼰대질에서 철지난 감각의 아재의 향취가 물씬 풍기더라. 뭐 다른 관객들은 표정이 밝더라. 재밌으면 된건가?  티브이드라마 좋아하면 좋게볼거임 난 노잼....,4
평점 너무 좋길래 기대하고 가서 봤다가 영화보고 기분 완전 다운되고 찜찜해짐 남자친구랑 사이 서먹해지고..,1
평점이 넘 높다6점정도의 영화,1
"조였다, 풀었다 사람 피곤하게 만드는 영화. 지나침이 독이라는걸 알게해주는 영화.억지는 헛웃음을 유발한다는걸 모르는 영화.",4
영화 자체는 웃겼는데서 나도모르게 점점 불쾌해지고 보고나니 기분이 더럽다,5
억지스러운 내용에 재미를 못느낌 .개인적으로는 두번은 절대 보기싫은 영화.,2
어쩌면 모르는게 약인 세상.,10
배우들 개런티외 제작비 진짜 안들었을 듯.영화는 제작비가 다가 아니더라는.,10
잼났어요 창궐이딴거보단 훨씬 탄탄,10
9점대 평점이면 속는셈치고라도 보러가면 된다.,10
안봤으면 후회할뻔한 너무재미있는 영화였어요^^!!,10
진짜색다르고신선했습니다 완전강추,10
별 생각없이봤던 영화였는데 진짜 재밌었어요! 유머도있고 배우분들 연기도 좋았고 대사들도 그저 재밌지만은않은 영화끝나고 다시 되뇌어보는 의미있는것도 많았던거같아요~,10
근래 본 영화 중 최고 말이 필요없다큰 웃음이랑 소름돋는 반전 생각할만한 주제들 모두 만족한국영화 특유의 뻔한 스토리 사극 이런거 좀 그만 우려먹고 이렇게만 만들었으면,10
솔까 재밌다  꼭봐라 3번은 웃는다,10
역대급이었음 정말  한국영화에서 이런 소재로 낼 줄은 몰랐다처음에는 역대급 라인업 배우들이 한자리에서실생활 연기하는게 궁금해서 보려고 했지만관람후에는 영화 제목처럼 우리들은 아무리 친한사람들앞에서도 완벽한 타인에 불...,10
진짜 존잼탱구리 또 보러가려구요,10
이서진 OOO 욕하는거 어색 감정표현??이서진은 무거운 연기만 하길 바람ㅋ조진웅 유해진 연기도 아쉬움..염정아 ㅇㅈ ㅇㅇㅈ!마무리가 인셉션 오마쥬?변비같은 영화보다가....쾌변을 쌌다는 구라를 치는 영화,2
쫄깃하게 꽤나 잘 만든 영화. 군더더기가 조금 있어서 아쉽긴 하지만 남자사람들 떼거지로 나오는 그렇고 그런 영화가 아니라 반갑기까지.,8
시간이 아깝지 않은 영화,10
진짜 재밌었어요 한국영화보고 이렇게 웃은건 처음,10
돈주고 보긴 좀 아깝네요허 참,6
총체적 난국 그자체 ...,6
억지요소 다분 평점으론 6점대에서 7점대 주고싶음,6
여러번 웃은 건 사실 맞다 그러나 마음껏 웃었다기보다는 뭔가 불편하고 어색한 것이 함께여서 개운한 맘은 들지 않았다. 연기가 괜히 날서 있는 듯한 여튼 끝나고 약간의 헛웃음이 나온다,7
아 진심 쩐다 숨막히게 재밌음,10
저알바아니고 이런거잘안쓰고 보기만하는데 또보고싶은영화네요진짜 배우들의 표정행동말투하나하나가 다쏙쏙들어오는...올해 봤었던 한국영화 중에 돈이 안아까웠던 영화입니다 존잼ㅠㅠ,10
어제 보고 왔는데 눈물날정도로 웃었어요 최고!!!,10
